"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe","not_contacted"
"6143",51,"5","0",5,"0","2","0","0","0","3",9,999,0,"0",1.4,93.918,-42.7,4.957,5228.1,"1",1
"3634",38,"6","0",8,"0","0","0","0","4","0",1,999,0,"0",1.4,93.5738277602099,-36.1,4.968,5228.1,"1",1
"11854",35,"6","1",8,"0","0","0","1","2","4",4,999,0,"0",1.1,93.994,-36.4,4.864,5191,"0",1
"13579",28,"10","1",5,"1","1","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"18522",43,"0","0",1,"1","0","0","0","3","0",2,999,0,"0",-1.8,93.075,-47.1,1.41,5099.1,"0",1
"7749",52,"6","2",6,"1","0","0","1","1","1",5,999,0,"0",1.4,94.465,-41.8,4.96,5228.1,"0",1
"18258",39,"6","1",8,"1","1","0","0","5","3",1,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"12070",41,"5","0",5,"0","1","0","0","2","2",1,999,0,"0",-1.8,92.893,-46.2,1.266,5099.1,"1",1
"6599",45,"3","1",6,"1","1","0","0","5","4",1,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"1451",33,"2","2",7,"0","1","0","2","4","1",1,999,0,"0",1.4,93.444,-36.1,4.97,5228.1,"0",1
"12597",38,"7","2",8,"1","1","0","1","2","4",2,999,0,"0",1.1,93.994,-36.4,3,5191,"0",1
"9990",26,"0","1",8,"0","0","0","0","10","0",1,999,0,"0",-1.8,92.843,-50,1.65,5099.1,"1",1
"5743",32,"6","0",8,"0","1","1","0","1","2",1,999,0,"0",-2.9,92.963,-40.8,1.262,5076.2,"1",1
"3058",28,"6","1",8,"0","1","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"19737",37,"1","1",7,"0","0","0","1","1","4",2,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"3996",48,"6","1",8,"0","2","2","0","4","4",2,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"14534",57,"6","0",8,"1","1","1","1","0","2",1,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"18742",39,"5","2",6,"0","0","0","1","2","1",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"19223",25,"5","0",5,"0","0","0","0","0","3",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"17333",25,"5","1",6,"0","1","0","0","2","3",1,999,1,"1",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"4962",30,"5","1",5,"0","1","0","1","2","4",1,999,0,"0",1.1,93.994,-36.4,4.855,5191,"0",1
"11378",23,"5","1",5,"0","1","0","0","2","1",1,999,0,"0",-1.8,92.893,-46.2,1.299,5099.1,"1",1
"3396",25,"10","1",6,"0","1","2","0","7","1",1,6,4,"2",-1.1,94.601,-49.5,1.032,4963.6,"0",0
"2029",52,"5","0",3,"0","1","0","1","2","2",10,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"11911",35,"6","1",6,"0","1","1","0","4","1",4,2,3,"2",-2.9,92.201,-31.4,0.884,5076.2,"0",0
"199",51,"5","0",3,"1","0","0","1","2","1",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"13758",52,"0","0",8,"0","1","1","0","0","1",1,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"1228",35,"11","0",8,"1","1","1","1","2","0",1,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"16080",36,"2","1",7,"0","0","0","0","4","1",1,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"15160",35,"3","2",8,"0","0","1","0","0","2",2,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"1",1
"15087",51,"6","0",6,"0","1","0","0","5","4",5,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"9724",37,"2","0",6,"0","0","0","0","4","2",1,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"2185",35,"6","0",5,"0","1","0","0","0","2",3,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"550",47,"5","2",3,"0","0","0","1","1","1",3,999,0,"0",1.4,94.465,-41.8,4.865,5228.1,"0",1
"16541",36,"3","0",6,"0","0","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"9686",56,"8","0",3,"1","0","0","0","4","3",2,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"16837",36,"6","1",8,"0","0","1","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"1758",37,"2","1",7,"1","1","0","0","4","1",2,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"8282",30,"2","1",8,"0","1","0","0","2","1",2,999,0,"0",-1.8,92.893,-46.2,1.244,5099.1,"0",1
"18667",69,"8","0",7,"0","1","0","1","4","1",1,999,0,"0",-2.9,92.201,-31.4,0.884,5076.2,"0",1
"19094",23,"10","1",6,"0","0","0","0","2","0",1,999,0,"0",-1.8,92.893,-46.2,1.266,5099.1,"0",1
"11331",39,"5","0",5,"0","0","0","0","2","3",3,999,0,"0",-1.8,92.893,-46.2,1.334,5099.1,"0",1
"19300",30,"5","0",5,"1","0","0","0","0","0",4,999,0,"0",1.4,93.918,-42.7,4.958,5228.1,"0",1
"381",26,"2","1",5,"0","1","0","1","2","3",3,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"19294",51,"5","0",3,"1","1","0","1","1","2",2,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"7401",39,"5","0",5,"0","1","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"6280",37,"6","2",8,"1","1","0","0","2","3",1,999,1,"1",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"17930",43,"0","0",8,"0","0","1","0","3","1",1,999,1,"1",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"14526",53,"6","0",5,"0","1","0","0","4","2",1,999,0,"0",1.4,93.444,-36.1,4.966,5228.1,"0",1
"7507",22,"3","0",6,"1","1","0","0","0","1",1,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"15070",52,"6","0",8,"0","1","0","0","4","3",11,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"338",56,"5","0",5,"0","1","0","0","4","3",3,999,0,"0",1.4,93.444,-36.1,4.967,5228.1,"0",1
"16855",40,"6","0",5,"0","1","1","0","2","0",2,10,1,"2",-1.8,92.893,-46.2,1.327,5099.1,"0",0
"12678",32,"2","0",7,"0","0","0","0","0","1",2,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"10125",30,"5","1",5,"0","0","0","0","9","4",2,999,0,"0",-1.8,92.893,-46.2,1.25,5099.1,"0",1
"17332",34,"2","1",7,"0","1","0","0","4","2",2,12,1,"2",-2.9,92.201,-31.4,0.883,5076.2,"1",0
"1939",33,"6","0",6,"0","0","0","0","2","3",4,999,1,"1",-1.8,92.893,-46.2,1.334,5099.1,"0",1
"8692",46,"5","0",5,"0","0","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"7000",35,"2","1",7,"0","1","1","0","4","2",1,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"13235",55,"8","2",6,"1","1","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"10758",46,"2","0",7,"1","1","0","0","4","0",5,999,0,"0",1.4,93.444,-36.1,4.968,5228.1,"0",1
"482",37,"2","2",6,"0","0","0","0","5","4",1,999,1,"1",-0.1,93.2,-42,4.021,5195.8,"1",1
"9897",42,"6","0",1,"1","0","0","1","1","2",21,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"4524",45,"5","1",6,"1","0","0","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.865,5228.1,"0",1
"10086",31,"3","1",8,"0","1","0","0","2","0",1,999,0,"0",-1.8,92.893,-46.2,1.266,5099.1,"0",1
"18566",42,"6","0",8,"0","1","0","1","2","1",3,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"1634",56,"6","1",8,"0","0","1","0","3","0",1,999,1,"1",-1.8,93.749,-34.6,0.635,5008.7,"0",1
"19771",32,"6","0",8,"0","1","0","0","0","0",1,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"2638",53,"8","0",6,"1","0","0","1","2","3",2,999,0,"0",1.1,93.994,-36.4,4.858,5191,"0",1
"378",32,"5","0",5,"1","1","0","0","0","1",9,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"1975",36,"6","1",8,"0","1","0","0","4","0",2,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"7387",29,"2","1",7,"1","0","0","0","5","0",1,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"13128",41,"0","0",6,"0","1","0","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"13242",54,"2","0",7,"1","1","0","0","3","1",2,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"7164",34,"6","1",8,"0","1","1","0","3","2",2,999,0,"0",-1.8,93.075,-47.1,1.423,5099.1,"0",1
"6390",36,"2","0",7,"0","1","0","0","5","3",2,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"16508",30,"6","1",8,"0","1","0","0","1","3",3,999,0,"0",-2.9,92.963,-40.8,1.26,5076.2,"1",1
"14624",33,"6","1",6,"0","0","0","0","5","3",1,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"4660",27,"6","1",8,"0","0","2","0","2","0",1,999,0,"0",-1.8,92.893,-46.2,1.266,5099.1,"0",1
"2",35,"1","0",8,"0","1","0","1","1","1",4,999,0,"0",1.4,94.465,-41.8,4.96,5228.1,"0",1
"12250",57,"2","2",4,"0","1","0","0","2","1",4,999,0,"0",-1.8,92.893,-46.2,1.244,5099.1,"0",1
"8382",53,"8","0",5,"0","0","0","1","3","0",3,999,0,"0",-1.8,93.075,-47.1,1.406,5099.1,"0",1
"9014",41,"5","0",4,"0","0","0","1","2","0",2,999,0,"0",1.1,93.994,-41,4.86,5191,"0",1
"14876",39,"5","0",3,"1","0","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"1641",46,"2","0",7,"0","0","1","1","1","4",3,999,0,"0",1.4,94.465,-41.8,4.967,5228.1,"0",1
"10039",34,"6","1",8,"0","0","0","0","4","1",2,999,0,"0",1.4,93.444,-36.1,4.97,5228.1,"0",1
"11291",38,"11","0",5,"0","1","0","1","2","4",5,999,0,"0",1.1,93.994,-36.4,4.864,5191,"0",1
"8339",44,"5","0",3,"0","1","0","1","2","3",2,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"9201",31,"6","1",6,"0","0","2","0","6","4",2,3,2,"2",-1.1,94.199,-37.5,0.883,4963.6,"1",0
"17400",55,"7","2",6,"1","0","0","2","4","3",1,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"18950",40,"5","0",6,"0","1","0","0","5","4",1,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"12242",24,"4","1",8,"0","1","0","0","1","2",1,999,0,"0",-2.9,92.963,-40.8,1.262,5076.2,"1",1
"1414",26,"5","1",8,"0","1","0","0","2","2",2,999,0,"0",-1.8,92.893,-46.2,1.266,5099.1,"1",1
"514",46,"6","2",8,"0","1","0","1","1","0",9,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"7942",35,"10","0",5,"0","1","0","0","5","0",1,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"8736",29,"5","1",5,"0","1","0","0","2","4",2,12,1,"2",-1.8,92.893,-46.2,1.25,5099.1,"0",0
"19749",51,"5","0",5,"1","1","0","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.96,5228.1,"0",1
"19823",40,"0","0",8,"0","1","0","0","0","3",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"2150",28,"5","1",3,"1","1","0","1","0","2",3,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"7569",42,"0","0",8,"0","1","1","1","2","4",1,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"141",55,"6","0",6,"1","0","0","0","2","2",1,999,0,"0",-1.8,92.893,-46.2,1.291,5099.1,"0",1
"10709",57,"0","2",8,"0","1","0","1","2","4",1,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"12158",43,"6","0",8,"1","0","0","1","1","4",3,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"1",1
"7399",29,"3","0",6,"0","0","2","0","2","3",2,999,1,"1",-1.8,92.893,-46.2,1.281,5099.1,"1",1
"14226",58,"0","0",8,"0","1","0","0","0","1",1,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"5136",35,"11","0",8,"0","0","0","1","2","1",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"16953",44,"3","2",6,"0","1","1","0","0","1",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"1",1
"5813",40,"0","0",4,"1","1","0","2","1","3",6,999,0,"0",1.4,94.465,-41,4.864,5228.1,"0",1
"11332",29,"11","1",8,"0","0","0","0","5","0",1,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"12711",48,"5","0",5,"1","1","0","0","2","3",1,999,0,"0",-1.8,92.893,-46.2,1.334,5099.1,"0",1
"1656",44,"5","0",3,"1","1","0","1","1","1",4,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"2067",57,"0","2",7,"0","1","0","0","5","4",1,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"6530",48,"5","0",3,"1","0","0","0","5","4",3,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"3945",53,"12","2",3,"0","0","0","0","0","2",1,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"6643",47,"2","0",6,"1","1","1","0","4","1",2,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"19568",40,"3","1",6,"1","1","1","0","0","3",7,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"12359",43,"4","0",6,"1","0","0","1","2","3",1,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"10417",42,"2","2",7,"0","1","0","0","4","1",1,999,0,"0",1.4,93.444,-36.1,4.97,5228.1,"0",1
"440",44,"0","2",8,"0","1","0","0","3","0",1,999,0,"0",-1.8,93.075,-47.1,1.435,5099.1,"0",1
"5158",54,"2","0",7,"0","1","0","1","6","1",1,999,0,"0",-3.4,92.379,-29.8,0.797,5017.5,"0",1
"16204",36,"6","0",7,"0","1","0","0","4","4",1,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"19292",32,"3","0",6,"0","1","0","1","2","0",8,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"14111",35,"2","0",8,"0","1","1","0","10","3",1,999,1,"1",-1.8,93.369,-34.8,0.651,5008.7,"0",1
"14160",53,"11","0",8,"1","2","0","0","5","3",4,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"9719",55,"5","1",5,"1","1","0","0","0","2",3,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"17735",39,"5","0",4,"1","0","0","0","0","2",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"1",1
"14487",35,"6","1",8,"0","0","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"4953",48,"5","0",5,"1","0","0","0","2","0",1,999,0,"0",-1.8,92.893,-46.2,1.266,5099.1,"0",1
"10964",34,"5","0",5,"0","0","0","1","2","4",4,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"2708",38,"6","0",6,"0","2","2","2","5","0",1,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"6745",33,"5","1",5,"0","1","0","1","0","0",8,999,0,"0",1.4,93.918,-42.7,4.958,5228.1,"0",1
"8123",33,"11","0",5,"0","0","0","1","2","4",4,999,0,"0",1.1,93.994,-36.4,3,5191,"0",1
"2513",28,"10","1",6,"0","0","0","0","6","4",2,999,0,"0",-3.4,92.379,-29.8,0.803,5017.5,"1",1
"4138",46,"5","0",5,"1","0","0","0","0","4",1,999,0,"0",1.4,93.918,-42.7,4.959,5228.1,"0",1
"17162",36,"2","1",7,"0","1","0","0","4","1",1,999,1,"1",-2.9,92.201,-31.4,0.821,5076.2,"0",1
"18015",76,"8","0",7,"1","1","0","0","1","2",1,3,1,"2",-1.7,94.055,-39.8,0.761,4991.6,"1",0
"18393",35,"6","2",8,"0","0","0","1","2","2",3,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"9697",42,"6","1",6,"0","0","0","0","3","4",2,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"15721",57,"7","1",8,"0","1","1","0","3","1",1,999,1,"1",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"3937",34,"2","1",5,"0","1","0","0","4","1",3,999,0,"0",-1.7,94.027,-38.3,0.896,4991.6,"0",1
"19175",32,"5","0",3,"1","0","0","0","0","0",2,999,0,"0",1.4,93.918,-42.7,4.958,5228.1,"0",1
"6793",43,"2","0",7,"1","1","0","0","4","1",7,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"4456",50,"6","0",8,"0","1","0","0","4","2",1,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"3560",37,"5","0",5,"0","1","1","0","0","3",3,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"1534",49,"5","0",1,"1","0","0","0","0","1",2,999,0,"0",0.0879620916789891,93.918,-42.7,4.962,5228.1,"0",1
"12587",37,"2","0",4,"1","0","0","0","0","4",2,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"5503",28,"3","0",6,"0","2","2","0","0","0",4,999,0,"0",1.4,93.918,-42.7,4.968,5228.1,"0",1
"17828",53,"7","0",1,"0","2","0","0","5","3",10,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"2375",49,"5","0",3,"1","1","0","1","2","1",1,999,0,"0",1.1,93.994,-36.4,4.858,5191,"0",1
"9435",45,"1","0",4,"1","0","0","0","0","3",3,999,0,"0",1.4,93.918,-42.7,4.957,5228.1,"0",1
"12732",51,"5","0",1,"0","1","1","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.865,5228.1,"0",1
"13002",59,"8","0",3,"1","1","0","1","2","0",1,999,0,"0",1.1,93.994,-36.4,3,5191,"0",1
"13778",46,"5","0",5,"1","0","0","1","2","4",10,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"11077",43,"5","0",5,"1","0","0","1","2","4",1,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"15030",41,"6","2",6,"0","1","0","0","4","4",1,6,2,"2",-1.7,94.027,-38.3,0.905,4991.6,"1",0
"5528",36,"3","0",6,"0","1","0","1","2","0",4,999,0,"0",1.1,93.994,-36.4,4.855,5191,"0",1
"3759",37,"6","1",8,"0","1","1","1","2","4",4,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"11897",32,"6","1",7,"0","0","1","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"15755",32,"6","1",7,"0","0","0","0","2","5",1,999,0,"0",-1.8,92.893,-46.2,1.327,5099.1,"0",1
"15498",39,"0","0",8,"0","1","0","1","2","3",3,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"11617",36,"6","0",6,"0","1","1","1","5","2",3,999,0,"0",-0.1,93.2,-42,4.153,5195.8,"0",1
"11417",42,"2","0",4,"0","0","0","1","1","0",1,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"3072",52,"3","0",6,"1","1","0","0","4","4",2,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"17761",49,"6","0",8,"0","1","0","0","2","4",1,999,0,"0",-1.8,92.893,-46.2,1.259,5099.1,"0",1
"310",41,"1","0",5,"0","0","1","0","3","1",1,9,1,"2",-1.8,93.075,-47.1,1.466,5099.1,"0",0
"11969",51,"0","0",8,"1","1","1","1","1","3",1,999,0,"0",1.4,94.465,-41,4.962,5228.1,"0",1
"2494",33,"3","1",8,"0","0","0","0","7","1",2,999,0,"0",-1.1,94.601,-49.5,0.977,4963.6,"0",1
"1521",36,"5","1",4,"0","0","0","1","2","0",1,999,0,"0",1.1,93.994,-36.4,4.855,5191,"0",1
"3096",34,"6","2",6,"0","0","0","0","3","2",1,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"18072",33,"12","1",4,"1","0","0","0","2","3",3,999,0,"0",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"17797",34,"5","0",3,"0","1","0","0","0","3",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"15945",50,"5","2",6,"1","0","1","1","2","1",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"5062",32,"6","1",8,"0","2","2","0","4","4",1,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"16043",26,"6","1",6,"0","0","0","0","4","3",4,999,0,"0",-2.9,92.201,-31.4,0.854,5076.2,"0",1
"18670",36,"5","0",5,"1","0","0","0","0","0",1,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"8741",55,"5","3",1,"1","1","0","1","2","1",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"6439",45,"2","0",7,"1","1","1","0","4","0",5,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"15668",30,"2","1",7,"0","0","0","0","6","2",1,999,5,"1",-1.1,94.199,-37.5,0.877,4963.6,"0",1
"13037",29,"2","1",8,"0","0","0","0","0","2",2,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"7717",39,"3","0",6,"1","1","0","1","1","3",3,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"12139",57,"8","1",8,"0","0","0","0","2","4",1,999,0,"0",-1.8,92.893,-46.2,1.313,5099.1,"0",1
"454",30,"11","0",8,"0","1","0","1","0","0",27,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"1957",51,"2","0",7,"0","0","0","0","4","1",1,999,0,"0",1.4,93.444,-36.1,4.97,5228.1,"0",1
"17518",44,"3","0",5,"0","1","0","1","2","4",4,999,0,"0",1.1,93.994,-36.4,4.864,5191,"0",1
"16388",47,"6","0",8,"1","0","0","0","3","4",1,999,1,"1",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"405",54,"2","0",7,"1","0","1","0","4","1",3,999,0,"0",1.4,93.444,-36.1,4.97,5228.1,"0",1
"3630",30,"6","1",6,"0","1","0","1","1","2",2,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"436",40,"5","0",4,"0","1","0","0","0","3",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"162",30,"2","1",8,"0","0","0","0","2","1",1,999,0,"0",-1.8,92.893,-46.2,1.244,5099.1,"0",1
"11864",43,"7","0",8,"0","0","1","0","0","4",3,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"18331",49,"6","0",8,"0","1","1","0","3","2",2,999,3,"1",-1.8,93.749,-34.6,0.644,5008.7,"1",1
"17271",33,"1","0",8,"0","1","0","1","0","4",1,999,0,"0",-1.7,94.215,-40.3,0.822,4991.6,"0",1
"12770",53,"5","1",5,"0","1","0","1","1","1",3,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"11321",35,"3","0",6,"0","0","0","0","2","4",2,999,0,"0",-1.8,92.893,-46.2,1.313,5099.1,"0",1
"9263",33,"5","0",6,"0","1","0","0","1","1",2,999,0,"0",-2.9,92.963,-40.8,1.281,5076.2,"0",1
"3229",36,"9","1",6,"0","1","0","0","0","2",5,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"5017",45,"6","0",6,"0","1","1","0","0","1",4,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"14560",26,"12","1",8,"0","1","0","0","1","0",1,999,0,"0",-2.9,92.963,-40.8,1.26,5076.2,"0",1
"371",34,"5","1",1,"0","0","0","0","3","3",1,999,0,"0",-1.8,93.075,-47.1,1.498,5099.1,"0",1
"8685",40,"6","0",6,"0","0","0","0","4","0",2,999,0,"0",-2.9,92.201,-31.4,0.873,5076.2,"1",1
"2832",55,"0","1",1,"0","0","1","0","0","1",2,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"19198",45,"0","0",8,"0","1","0","1","1","2",7,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"17403",21,"10","1",6,"0","0","0","0","4","2",1,999,1,"1",-2.9,92.201,-31.4,0.884,5076.2,"0",1
"6077",29,"6","1",8,"0","0","0","0","3","4",1,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"1",1
"12890",28,"3","1",6,"0","0","0","1","2","0",2,999,0,"0",1.1,93.994,-36.4,4.855,5191,"0",1
"4109",40,"6","1",8,"0","1","0","0","5","3",1,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"12318",33,"6","0",8,"0","0","1","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.96,5228.1,"0",1
"3107",42,"5","1",3,"0","0","0","1","1","3",2,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"16016",41,"2","0",6,"0","1","0","1","2","3",1,999,0,"0",1.1,93.994,-36.4,4.859,5191,"1",1
"4623",53,"0","2",8,"0","2","2","1","1","3",12,999,0,"0",1.4,94.465,-41.8,4.962,5228.1,"0",1
"14277",26,"6","0",6,"0","1","1","0","7","1",2,999,0,"0",-3.4,92.431,-26.9,0.731,5017.5,"0",1
"10672",40,"11","1",8,"0","0","1","0","1","3",4,999,0,"0",-2.9,92.963,-40.8,1.244,5076.2,"0",1
"8580",51,"6","1",8,"0","0","0","1","0","4",5,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"19469",40,"6","2",6,"0","1","0","0","0","3",1,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"14888",32,"5","0",4,"1","1","0","0","2","3",3,999,0,"0",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"15880",41,"2","0",7,"0","1","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"4853",39,"6","0",8,"0","0","0","0","1","1",1,999,1,"1",-2.9,92.963,-40.8,1.215,5076.2,"1",1
"11751",45,"5","0",5,"1","0","0","1","1","2",7,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"8088",36,"6","1",6,"1","1","0","1","1","4",3,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"8584",60,"5","0",5,"1","2","2","0","0","1",1,999,0,"0",1.4,93.918,-42.7,4.96,5228.1,"0",1
"16325",51,"11","0",3,"1","0","1","1","2","3",7,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"10878",35,"5","1",5,"0","0","0","2","2","0",2,999,0,"0",-1.8,92.893,-46.2,1.327,5099.1,"1",1
"4154",33,"3","1",5,"0","0","1","1","2","4",9,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"18724",37,"2","1",7,"0","2","0","0","4","0",13,999,0,"0",1.4,93.444,-36.1,4.962,5228.1,"0",1
"4983",35,"2","0",7,"0","1","1","0","7","3",1,9,2,"1",-1.1,94.601,-49.5,0.959,4963.6,"1",0
